ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
5706,"Andrew ""Andy"" Astbury",M,23,185,81,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
6189,William Ayache,M,23,176,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Gold
6381,Ba Yan,F,21,183,78,China,CHN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
6448,Alonzo Carl Babers,M,22,188,70,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,Gold
6448,Alonzo Carl Babers,M,22,188,70,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
6513,Michael Richardson Bach,M,24,193,89,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,Silver
6881,Angela Bailey,F,22,157,56,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
7446,"Edward Joseph ""Ed"" Banach",M,24,177,90,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
7447,Lou David Banach,M,24,183,95,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
7605,Kirk Renaud Baptiste,M,22,184,79,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,Silver
7738,Paul Jason Barber,M,29,189,85,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
8024,Franois Barouh,M,29,186,80,France,FRA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
8053,Alexandra Barr (Sandor-),F,26,173,59,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
8053,Alexandra Barr (Sandor-),F,26,173,59,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
8227,Marcello Bartalini,M,22,193,90,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
8330,"Gregory Mark ""Greg"" Barton",M,24,180,79,United States,USA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
8481,Christian Bassemir,M,28,178,76,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Silver
8508,Evert Bastet,M,34,183,90,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver
8541,"Stephen James ""Steve"" Batchelor",M,23,180,79,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
8629,"James Stewart ""Jim"" Battersby",M,25,195,90,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze
8719,"Stephen Todd ""Steve"" Bauer",M,25,170,72,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",Silver
8749,"Alexander ""Alex"" Baumann",M,20,189,80,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,Gold
8749,"Alexander ""Alex"" Baumann",M,20,189,80,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,Gold
8793,Bruce Robert Baumgartner,M,23,188,130,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
9035,"Elizabeth Ann ""Betsy"" Beard (-Stillings)",F,22,155,42,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Gold
9091,Jeanne Marie Beauprey (-Reeves),F,23,183,70,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
9167,Frank Beck,M,23,179,72,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Silver
9197,Carolyn Marie Becker,F,25,183,79,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
9200,Ellen Becker,F,23,180,83,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxless Pairs,Bronze
9383,"Elizabeth Anne ""Beth"" Beglin",F,27,165,58,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
9412,Matthias Behr,M,29,194,87,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Individual",Silver
9412,Matthias Behr,M,29,194,87,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Silver
9634,Earl Holmes Bell,M,28,191,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Bronze
9724,Stefano Primo Bellone,M,29,179,69,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Bronze
9737,"Alessandro ""Sandro"" Bellucci",M,29,170,56,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,Bronze
10128,"Stephen DeLancey ""Steve"" Benjamin",M,28,175,59,United States,USA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,Silver
10188,Todd Anthony Bennett,M,22,170,64,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
10198,Joan Benoit (-Samuelson),F,27,157,46,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Marathon,Gold
10457,"Marcus ""Mark"" Berger",M,30,185,116,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Heavyweight,Bronze
10592,Glenn Stuart Beringen,M,19,185,72,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,Silver
10625,"Robert Lee ""Bob"" Berland",M,22,188,95,United States,USA,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Middleweight,Silver
10751,Sylvie Bernier,F,20,157,53,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Women's Springboard,Gold
10886,Franco Bertoli,M,25,189,83,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,Bronze
10923,John Joseph Bertrand,M,28,185,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,Silver
10944,Aldis Imants Berzins,M,27,188,79,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,Gold
11147,Ina Beyermann,F,19,170,60,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,Bronze
11147,Ina Beyermann,F,19,170,60,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
11206,Kulbir Singh Bhaura,M,28,178,72,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
11291,Michel Bibard,M,25,185,78,France,FRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Gold
11432,Tyrell Biggs,M,23,195,99,United States,USA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Super-Heavyweight,Gold
11456,Dominique Bijotat,M,23,180,73,France,FRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Gold
11488,"Pamela Jean ""Pam"" Bileck (-Flat)",F,15,153,43,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Silver
11642,"Matthew Nicholas ""Matt"" Biondi",M,18,200,95,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
11763,Sabine Bischoff (-Wolf),F,26,169,64,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Team",Gold
12200,"Jeffrey Carl ""Jeff"" Blatnick",M,27,189,120,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold
12301,Stefan Blcher,M,24,180,76,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Silver
12510,Philippe Boccara,M,25,203,93,France,FRA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
12868,Philippe Alain Boisse,M,29,183,80,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",Gold
12868,Philippe Alain Boisse,M,29,183,80,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Silver
12941,Jeanette Bolden,F,24,174,65,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
13397,"Earl Frederick ""Fred"" Borchelt",M,30,195,89,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver
13439,Andrea Borella,M,23,191,87,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Gold
13632,Elmar Borrmann,M,27,176,76,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Gold
13802,"Catherine La Ora ""Cathy"" Boswell",F,21,183,78,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Gold
13909,Didier Boub,M,27,180,70,France,FRA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
13942,Pascal Boucherit,M,24,187,82,France,FRA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
14224,Jol Bouzou,M,28,180,71,France,FRA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
14253,Carol Ann Bower,F,28,172,74,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Gold
14563,Marilyn Brain (-Campbell),F,25,178,71,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Silver
14612,Karen Patricia  Brancourt (-Pollock),F,22,180,79,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Bronze
14874,Bernard Brgeon,M,22,167,68,France,FRA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze
14874,Bernard Brgeon,M,22,167,68,France,FRA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
14892,Dagmar Breiken-Bremer,F,20,170,62,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Silver
14905,Mark Anthony Breland,M,21,190,67,United States,USA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,Gold
15135,Dirk Brinkmann,M,19,184,79,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Silver
15151,Valerie Ann Brisco-Hooks,F,24,170,62,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 200 metres,Gold
15151,Valerie Ann Brisco-Hooks,F,24,170,62,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres,Gold
15151,Valerie Ann Brisco-Hooks,F,24,170,62,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
15162,Franois Brisson,M,26,174,70,France,FRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Gold
15387,Neil Brooks,M,22,198,96,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
15387,Neil Brooks,M,22,198,96,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
15441,Vronique Brouquier,F,27,170,58,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Team",Bronze
15463,Alice Regina Brown (-Harris),F,23,159,59,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 100 metres,Silver
15463,Alice Regina Brown (-Harris),F,23,159,59,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
15546,"Judith Lynne ""Judi"" Brown (-King, -Clarke)",F,23,180,67,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres Hurdles,Silver
15552,Kerrith S. Brown,M,22,175,71,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Lightweight,Bronze
15571,"Philip Andrew ""Phil"" Brown",M,22,180,73,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
15580,"Ronald James ""Ron"" Brown",M,23,180,84,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
15826,Luciano Bruno,M,21,175,67,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,Bronze
16004,William Carl Buchan,M,27,195,89,United States,USA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
16005,"William Earl Buchan, Sr.",M,49,190,95,United States,USA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,Gold
16009,Glenn Robert Buchanan,M,21,180,77,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,Bronze
16009,Glenn Robert Buchanan,M,21,180,77,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
16076,Craig Werner Buck,M,25,203,93,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,Gold
16149,Richard Gordon McBride Budgett,M,25,200,100,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,Gold
16216,"Regina E. ""Gina"" Buggy",F,24,157,51,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
16606,"Douglas Lambert ""Doug"" Burke",M,27,183,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
16717,Leslie Michele Burr-Howard (-Leneghan-),F,27,167,55,United States,USA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
16788,Michel Georges Bury,M,32,179,74,France,FRA,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
16845,"Gabriele ""Gaby"" Bumann",F,24,170,57,West Germany,GER,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
17315,"Lawrence J. ""Larry"" Cain",M,21,182,83,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold
17315,"Lawrence J. ""Larry"" Cain",M,21,182,83,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
17327,Christopher Cairns,M,27,177,68,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Multihull,Bronze
17391,"Stephen ""Steve"" Calder",M,26,204,96,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,Bronze
17718,"Jodocus David ""Jody"" Campbell",M,24,190,89,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
17740,George Peter Campbell,M,24,193,89,United States,USA,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Silver
18232,"Richard John ""Rick"" Carey",M,21,183,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,Gold
18232,"Richard John ""Rick"" Carey",M,21,183,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,Gold
18232,"Richard John ""Rick"" Carey",M,21,183,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
18282,"Daniel Thomas ""Dan"" Carlisle",M,28,183,79,United States,USA,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,Bronze
18349,Guy Albert Carlton,M,30,183,110,United States,USA,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight II,Bronze
18459,"Helen Constance ""Connie"" Carpenter-Phinney",F,27,178,59,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Women's Road Race, Individual",Gold
18655,"Michael D'Andrea ""Mike"" Carter",M,23,189,127,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,Silver
19092,"Robert Lewis ""Bob"" Cattrall",M,26,182,75,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
19103,Tracy Ann Caulkins (-Stockwell),F,21,175,60,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,Gold
19103,Tracy Ann Caulkins (-Stockwell),F,21,175,60,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Individual Medley,Gold
19103,Tracy Ann Caulkins (-Stockwell),F,21,175,60,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
19144,"Christopher Carl ""Chris"" Cavanaugh",M,22,193,88,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
19359,Marc Yves Michel Cerboni,M,28,176,70,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Bronze
19381,Stefano Cerioni,M,20,191,87,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Individual",Bronze
19381,Stefano Cerioni,M,20,191,87,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Gold
19851,"Susan Claire ""Sue"" Chapman (-Popa)",F,21,177,75,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Bronze
19878,Michle Marie George Chardonnet (-Piasenta),F,27,170,60,France,FRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 100 metres Hurdles,Bronze
20108,"Chandra Danette Cheeseborough (-Shellman, -Guice)",F,25,165,58,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres,Silver
20108,"Chandra Danette Cheeseborough (-Shellman, -Guice)",F,25,165,58,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
20108,"Chandra Danette Cheeseborough (-Shellman, -Guice)",F,25,165,58,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
20110,Gwen Wentz Cheeseman (-Alexander),F,32,157,58,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
20280,Chen Weiqiang,M,26,156,60,China,CHN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,Gold
20319,Chen Yongyan,F,21,158,44,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Bronze
20323,Chen Yuefang,F,21,205,104,China,CHN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
20331,Chen Zhen,F,20,172,67,China,CHN,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Bronze
20848,Linda Rae Chisholm,F,26,188,64,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
21652,Andrea Cipressa,M,20,178,72,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Gold
21752,Diana Clapham,F,27,170,59,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
21757,"Charles Elmer Clapp, III",M,25,196,85,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Silver
21791,David Robert Clark,M,24,193,93,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Silver
22161,Neil Cochran,M,19,174,70,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
22161,Neil Cochran,M,19,174,70,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
22207,"Sebastian Newbold ""Seb"" Coe",M,27,175,54,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,Silver
22207,"Sebastian Newbold ""Seb"" Coe",M,27,175,54,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",Gold
22274,"Tiffany Lisa Cohen (-Adams, -Lalonde)",F,18,175,63,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,Gold
22274,"Tiffany Lisa Cohen (-Adams, -Lalonde)",F,18,175,63,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,Gold
22309,Fabrice Edmond Paul Colas,M,20,181,78,France,FRA,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze
22659,Cong Xuedi,F,21,166,58,China,CHN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
22676,"Michael Alexander ""Mike"" Conley",M,21,185,78,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,Silver
22692,"Barthold Wayne ""Bart"" Conner",M,26,165,58,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold
