ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
8027,Khasan Makharbekovich Baroyev,M,25,188,120,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver
8051,Bronte Amelia Arnold Barratt,F,19,171,59,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
8590,Suzy Batkovic (-Brown),F,27,195,89,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver
8655,Mavlet Alavdinovich Batyrov,M,24,160,60,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
8729,Grgory Benot Baug,M,23,181,100,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Team Sprint,Silver
8823,Olivier Bausset,M,26,180,69,France,FRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,Bronze
9013,Gemma Beadsworth,F,21,180,78,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze
9040,"Jonathan ""Jon"" Beare",M,34,185,75,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
9058,Ronald Layne Beaubien,M,32,198,100,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
9111,Anna Rose Bebington-Watkins,F,25,183,78,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,Bronze
9434,Melanie Behringer,F,22,172,71,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
9655,"Robin ""Rob"" Bell",M,30,193,87,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
10013,Tibor Benedek,M,36,190,96,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
10337,"Richard ""Ricky"" Berens",M,20,188,93,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
10357,Yury Viktorovich Berezhko,M,24,198,97,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Bronze
10389,Laura Kay Berg,F,33,168,61,United States,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
10390,Lindsey Napela Berg,F,28,173,77,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver
10674,Alain Andr Louis Edmond Bernard,M,25,196,90,France,FRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,Bronze
10674,Alain Andr Louis Edmond Bernard,M,25,196,90,France,FRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,Gold
10674,Alain Andr Louis Edmond Bernard,M,25,196,90,France,FRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
10784,Cdric Berrest,M,23,191,94,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Bronze
11116,Tully Louise Bevilaqua (Crook-),F,36,165,66,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver
11207,Stephen Raj Bhavsar,M,27,169,54,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,Bronze
11347,Sebastian Friedrich Felix Biederlack,M,26,176,73,Germany,GER,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Gold
11601,Abhinav Bindra,M,25,173,70,India,IND,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
11616,Michael Allen Oswald Bingham,M,22,183,75,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
11671,"Suzanne Brigit ""Sue"" Bird",F,27,175,66,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
11725,Pter Biros,M,32,196,102,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
11757,Ole Bischof,M,28,180,81,Germany,GER,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Middleweight,Gold
12290,Irina Valeryevna Bliznova,F,21,182,68,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
12984,Timo Boll,M,27,181,74,Germany,GER,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,Silver
13029,Usain St. Leo Bolt,M,21,196,95,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,Gold
13029,Usain St. Leo Bolt,M,21,196,95,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,Gold
13300,Julien Bontemps,M,29,183,72,France,FRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Windsurfer,Silver
13372,"Carlos Austin Boozer, Jr.",M,26,206,117,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
13404,Valeriy Viktorovich Borchin,M,21,178,63,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,Gold
13589,Kathrin Boron (-Kppen),F,38,184,77,Germany,GER,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Bronze
13739,"Christopher Wesson ""Chris"" Bosh",M,24,208,104,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
14002,Thomas Bouhail,M,22,166,61,France,FRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Horse Vault,Silver
14106,Mickal Stphane Bourgain,M,28,181,77,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Sprint,Bronze
14106,Mickal Stphane Bourgain,M,28,181,77,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Team Sprint,Silver
14159,"Frdric Thierry Roger ""Frd"" Bousquet",M,27,188,86,France,FRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
14257,Jodie Bowering,F,26,167,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Bronze
14284,Heather Erin Bown,F,29,188,90,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver
14299,Shannon Leigh Boxx,F,31,172,67,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
14338,Micah Nathan Boyd,M,26,191,95,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
14365,Svetlana Anatolyevna Boyko,F,36,180,63,Russia,RUS,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Team",Gold
14462,"Jules Timothy ""Tim"" Brabants",M,31,189,88,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze
14462,"Jules Timothy ""Tim"" Brabants",M,31,189,88,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
14588,Iain Brambell,M,34,185,73,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
14862,Elaine Breeden (-Penrose),F,19,180,73,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
14949,Scott Michael Brennan,M,25,193,89,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Gold
14969,Linda Bresonik,F,24,175,60,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
15130,Christine Brinker-Wenzel,F,27,171,63,Germany,GER,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Women's Skeet,Bronze
15177,Grant Tyson Brits,M,20,188,80,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
15240,Norman Brckl,M,21,183,90,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
15266,Leith Brodie,M,22,187,84,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
15266,Leith Brodie,M,22,187,84,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
15372,Brandon Brooks,M,27,198,111,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
15394,Travis Neil Brooks,M,28,186,79,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze
15553,Kiel Brown,M,24,172,72,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze
15563,"Matthew Benjamin ""Matt"" Brown",M,25,182,93,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
15606,Stephanie Karenmonica Brown-Trafton,F,28,193,100,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Discus Throw,Gold
15880,"Robert Charles ""Bob"" Bryan",M,30,193,92,United States-1,USA,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,Bronze
15882,"Michael Carl ""Mike"" Bryan",M,30,191,87,United States-1,USA,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,Bronze
15891,Kobe Bean Bryant,M,29,198,100,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
16173,Rachel Marie Buehler (-Van Hollebeke),F,22,165,65,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
16424,Darren Bundock,M,37,180,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Multihull,Silver
16479,Caroline Stillwell Burckle,F,22,174,62,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
16492,Cdric Burdet,M,33,195,98,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
16614,Steven James Burke,M,20,183,78,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
16678,Jason Nicholas Burnett,M,21,165,68,Canada,CAN,2008 Summer,2008,Summer,Beijing,Trampolining,Trampolining Men's Individual,Silver
16875,Crystl Irene Bustos,F,30,173,102,United States,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
17095,James Andrew Byrnes,M,25,200,93,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
17258,Erin Jane Cafaro (-McKenzie),F,25,175,73,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
17279,Trevor John Cahill,M,20,193,99,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
17289,Cai Tongtong,F,18,168,48,China,CHN,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
17299,Cai Yun,M,28,181,68,China-1,CHN,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Men's Doubles,Silver
17318,Chiara Cainero,F,30,171,81,Italy,ITA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Women's Skeet,Gold
17388,"David ""Dave"" Calder",M,30,195,90,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Pairs,Silver
17494,Ashley John Callus,M,29,188,85,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
17636,Tracy Cameron,F,33,172,58,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
17656,Roberto Cammarelle,M,28,190,101.5,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Super-Heavyweight,Gold
17687,Cate Natalie Campbell,F,16,186,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,Bronze
17687,Cate Natalie Campbell,F,16,186,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
17755,Veronica Angella Campbell-Brown,F,26,168,58,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,Gold
17985,Christian Cantwell,M,27,193,154,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Shot Put,Silver
17995,Cao Lei,F,24,168,75,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Heavyweight,Gold
18118,Benot Pierre Caranobe,M,28,164,60,France,FRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
18178,"Patricia ""Patty"" Cardenas",F,23,170,73,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver
18439,Stefano Carozzo,M,29,193,82,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Bronze
19044,Tamika Devonne Catchings,F,29,185,77,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
19285,Henry Carlos Cejudo,M,21,165,55,United States,USA,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
19580,Rakhim Ruslanovich Chakhkiyev,M,25,183,91,Russia,RUS,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Heavyweight,Gold
19611,Lori Christine Chalupny,F,24,163,61,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
19791,Chang Yongxiang,M,24,178,74,China,CHN,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
19873,Nicolas Charbonnier,M,27,173,63,France,FRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,Bronze
19875,Germain Louis Marcel Chardin,M,25,195,90,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze
20013,Anne-Caroline Stphanie Chausson,F,30,172,64,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's BMX,Gold
20215,Chen Jin,M,22,181,73,China,CHN,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Men's Singles,Bronze
20237,Chen Ling,F,21,169,58,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Silver
20255,Chen Qiuqi,F,28,164,52,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver
20258,Chen Ruolin,F,15,160,47,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Platform,Gold
20258,Chen Ruolin,F,15,160,47,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Gold
20295,Chen Xiexia,F,25,152,49,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Flyweight,Gold
20310,Chen Yanqing,F,29,158,58,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Lightweight,Gold
20312,Chen Yibing,M,23,160,58,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,Gold
20312,Chen Yibing,M,23,160,58,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Rings,Gold
20315,Chen Ying,F,30,164,67,China,CHN,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold
20330,Chen Zhaoxia,F,33,170,60,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver
20351,Lauren Nicole Cheney (-Holiday),F,20,173,70,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
20362,Cheng Fei,F,20,152,43,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold
20362,Cheng Fei,F,20,152,43,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Horse Vault,Bronze
20362,Cheng Fei,F,20,152,43,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,Bronze
20366,Cheng Hui,F,35,161,55,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver
20458,Yuliya Igorevna Chermoshanskaya,F,22,174,66,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
20486,Tatyana Sergeyevna Chernova,F,20,189,63,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Heptathlon,Bronze
20671,Anna Vladimirovna Chicherova,F,26,180,57,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's High Jump,Bronze
20708,Yevgeny Aleksandrovich Chigishev,M,29,187,126,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
21158,Chou Tao,F,20,174,56,China,CHN,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
21462,Oksana Aleksandrovna Chusovitina,F,33,153,43,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Horse Vault,Silver
21747,"Edward ""Ed"" Clancy",M,23,185,79,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
21947,Bryan Ezra Tsumoru Clay,M,28,180,83,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,Gold
21990,Kerron Stephon Clement,M,22,188,86,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres Hurdles,Silver
21990,Kerron Stephon Clement,M,22,188,86,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
22166,Ryan Andrew Cochrane,M,19,192,80,Canada,CAN,2008 Summer,2008,Summer,Beijing,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
22175,Karen Cockburn (-Turgeon),F,27,161,55,Canada,CAN,2008 Summer,2008,Summer,Beijing,Trampolining,Trampolining Women's Individual,Silver
22213,Jonathan Coeffic,M,27,190,91,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Bronze
22242,Corey Cogdell-Unrein,F,21,173,70,United States,USA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Women's Trap,Bronze
22322,"Briony Christine ""Bree"" Cole",F,25,160,50,Australia,AUS,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Silver
22646,"Malcolm ""Mac"" Cone",M,55,188,82,Canada,CAN,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
22651,Diego Confalonieri,M,29,190,78,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Bronze
22867,"Althea Kristina ""Tina"" Cook (Gifford-)",F,37,175,71,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
22867,"Althea Kristina ""Tina"" Cook (Gifford-)",F,37,175,71,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
22889,Nicole Denise Cooke,F,25,167,58,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Road Race, Individual",Gold
