ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
509,Gary Abraham,M,21,175,64,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
582,Saypulla Atavovich Absaidov,M,22,168,68,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
618,Aleksandr Veniaminovich Abushakhmetov,M,25,189,81,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Bronze
619,Magomedgasan Mingazhutdinovich Abushev,M,20,170,62,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
830,Adrian Neil Adams,M,21,178,78,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Lightweight,Silver
1637,Yelena Rabigovna Akhaminova (-Sokolovskaya),F,18,181,80,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold
1654,Leyla Begnyazovna Akhmerova,F,23,160,52,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Bronze
1678,Vladimir Ivanovich Akimov,M,27,184,80,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Gold
1734,Aleksandr Timofeyevich Aksinin,M,25,173,67,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
1742,Irina Anatolyevna Aksyonova,F,17,174,62,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
2495,Larisa Aleksandrova-Popova,F,23,180,83,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Double Sculls,Gold
2607,Vladimir Petrovich Aleynik,M,27,184,74,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Diving,Diving Men's Platform,Silver
3248,Nikolay Aleksandrovich Alyokhin,M,25,NA,NA,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",Gold
4007,Soslan Petrovich Andiyev,M,28,194,125,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
4173,Sergey Vasilyevich Andreyev,M,24,173,70,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
4187,Yelena Valentinovna Andreyuk (-Chesnokova),F,21,180,85,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold
4198,Nikolay Yefimovich Andrianov,M,27,166,60,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,Silver
4198,Nikolay Yefimovich Andrianov,M,27,166,60,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Gold
4198,Nikolay Yefimovich Andrianov,M,27,166,60,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,Silver
4198,Nikolay Yefimovich Andrianov,M,27,166,60,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,Gold
4198,Nikolay Yefimovich Andrianov,M,27,166,60,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
4391,Vera Vasilyevna Anisimova (Mikheyeva-),F,28,167,52,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
4450,Aleksandre Anp'ilogovi,M,26,203,96,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Silver
4858,Magomedkhan Suleymanovich Aratsilov,M,29,180,82,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver
5106,Vasyl Albertovych Arkhypenko,M,23,178,65,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres Hurdles,Silver
5637,Viktor Karpovich Asmayev,M,32,172,71,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
5930,Ingrid Auerswald-Lange (Brestrich-),F,22,168,58,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres,Bronze
5930,Ingrid Auerswald-Lange (Brestrich-),F,22,168,58,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
6301,Eduard Azaryan,M,22,175,68,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Gold
6338,Minneula Zinyatovich Azizov,M,29,171,73,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Bronze
6638,Pter Baczak,M,28,171,84,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
6708,Svetlana Mikhaylovna Badulina (-Safronova),F,19,NA,NA,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold
6839,Jrgen Bhringer,M,29,189,93,East Germany,GER,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
7146,Andrey Vasilyevich Balashov,M,34,175,93,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed One Person Dinghy,Bronze
7292,Jzsef Balla,M,24,190,120,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
7390,Serhiy Pavlovych Baltacha,M,22,181,75,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
7712,Yevgeny Aleksandrovich Barbakov,M,26,188,94,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,Silver
7866,Yury Viktorovich Barinov,M,25,173,71,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Road Race, Individual",Bronze
7876,Oleksiy Stepanovych Barkalov,M,34,180,82,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Gold
8058,Pascal Barr,M,21,174,66,France,FRA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
8059,Patrick Barr,M,21,172,63,France,FRA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
8384,Olga Fyodorovna Barysheva-Korostelyova,F,25,168,67,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
8385,Aleksandr Georgiyevich Baryshnikov,M,31,198,130,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Shot Put,Silver
8664,Herbert Bauch,M,23,182,81,East Germany,GER,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Heavyweight,Bronze
8741,Frank Baum,M,24,180,77,East Germany,GER,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
9053,John M. Beattie,M,23,193,87,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Fours,Bronze
9185,Volker Beck,M,24,191,82,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres Hurdles,Gold
9185,Volker Beck,M,24,191,82,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
9756,Anatoly Alekseyevich Beloglazov,M,23,155,52,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Flyweight, Freestyle",Gold
9757,Sergey Alekseyevich Beloglazov,M,23,165,57,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
9783,Sergey Aleksandrovich Belov,M,36,190,82,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
9784,Vladimir Borisovich Belov,M,22,195,92,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Silver
9820,Valery Alekseyevich Belyakov,M,27,172,69,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Bronze
10360,Liubov Ivanivna Berezhna-Odynokova,F,24,167,61,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Gold
10948,Juris Brzi,M,26,154,50,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,Silver
10964,Vida Beselien (ulskyt-),F,23,190,91,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
11136,Hans-Georg Beyer,M,23,189,96,East Germany,GER,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
11143,Udo Beyer,M,24,195,135,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Shot Put,Bronze
11172,Volodymyr Vasylovych Bezsonov,M,22,178,70,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
11197,Vasudevan Bhaskaran,M,29,174,68,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold
11386,Oleksandr Mykhailovych Bielostienniy,M,21,214,117,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
11756,Martina Bischof (Fischer-),F,22,174,65,East Germany,GER,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
