ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
5396,Vladimir Nikolayevich Artyomov,M,23,167,63,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
5467,Kevin Yoshimi Asano,M,25,162,60,United States,USA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Extra-Lightweight,Silver
5547,Evelyn Ashford (-Washington),F,31,165,52,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,Silver
5547,Evelyn Ashford (-Washington),F,31,165,52,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
5777,Vyacheslav Vladimirovich Atavin,M,21,199,93,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Gold
5930,Ingrid Auerswald-Lange (Brestrich-),F,31,168,58,East Germany,GER,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
5949,Stacey Orlando Augmon,M,20,200,87,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,Bronze
6076,Hennadiy Valentynovych Avdieienko,M,24,202,82,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's High Jump,Gold
6136,Hennadiy Viktorovych Avramenko,M,23,178,72,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Running Target, 50 metres",Bronze
6876,Laimut Baikauskait,F,32,162,58,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 1,500 metres",Silver
6955,Svetlana Nikolayevna Baitova,F,16,152,39,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,Gold
7400,Ramona Balthasar,F,24,177,71,East Germany,GER,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
7403,Frank Baltrusch,M,24,193,92,East Germany,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Backstroke,Silver
7738,Paul Jason Barber,M,33,189,85,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
7837,Olesya Ivanovna Barel,F,28,190,78,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Bronze
7968,"Eric Randolph ""Randy"" Barnes",M,22,195,132,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,Silver
8031,"Elizabeth Cynthia ""Beth"" Barr (-Isaak)",F,16,178,60,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
8174,"Jack Leonard ""Jay"" Barrs, Jr.",M,26,182,70,United States,USA,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,Gold
8174,"Jack Leonard ""Jay"" Barrs, Jr.",M,26,182,70,United States,USA,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Silver
8330,"Gregory Mark ""Greg"" Barton",M,28,180,79,United States,USA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
8330,"Gregory Mark ""Greg"" Barton",M,28,180,79,United States,USA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
8411,Iurie Bacatov,M,20,190,85,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
8456,Igor Mikhaylovich Basinsky,M,25,180,97,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
8541,"Stephen James ""Steve"" Batchelor",M,27,180,79,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
8638,Stefano Battistelli,M,18,176,61,Italy,ITA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
8662,Sabine Christiane Bau,F,19,180,66,West Germany,GER,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Women's Foil, Individual",Silver
8662,Sabine Christiane Bau,F,19,180,66,West Germany,GER,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Women's Foil, Team",Gold
8717,Seth David Bauer,M,28,165,50,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
8752,Dieter Baumann,M,23,178,62,West Germany,GER,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 5,000 metres",Silver
8769,Matthias Andreas Baumann,M,25,176,69,West Germany,GER,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
8793,Bruce Robert Baumgartner,M,27,188,130,United States,USA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
8912,William Henry Will Baylis,M,26,185,84,United States,USA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,Silver
8952,Maryna Viktorivna Bazanova,F,25,168,70,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Bronze
9349,Ludger Beerbaum,M,25,190,85,West Germany,GER,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
9406,Anke Behmer (Vater-),F,27,174,62,East Germany,GER,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Heptathlon,Bronze
9412,Matthias Behr,M,33,194,87,West Germany,GER,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",Silver
9419,Holger Behrendt,M,24,161,60,East Germany,GER,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,Silver
9419,Holger Behrendt,M,24,161,60,East Germany,GER,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
9419,Holger Behrendt,M,24,161,60,East Germany,GER,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,Gold
9421,Jutta Behrendt (Hampe-),F,27,181,75,East Germany,GER,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Single Sculls,Gold
9422,Kerstin Behrendt,F,21,177,64,East Germany,GER,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
9562,Tracey Lee Belbin,F,21,169,67,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
9696,"Norman Dean ""Norm"" Bellingham",M,23,193,92,United States,USA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
9757,Sergey Alekseyevich Beloglazov,M,32,165,57,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
10333,Viktor Fedorovych Berendiuha,M,26,186,96,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Bronze
10480,James Hunter Bergeson,M,27,183,86,United States,USA,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Silver
10618,"David Charles ""Dave"" Berkoff",M,21,175,70,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Backstroke,Silver
10618,"David Charles ""Dave"" Berkoff",M,21,175,70,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
10834,Nicolas Joseph Flix Berthelot,M,24,178,69,France,FRA,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
11005,"Gregory Alan ""Greg"" Best",M,24,187,75,United States,USA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver
11005,"Gregory Alan ""Greg"" Best",M,24,187,75,United States,USA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
11066,Jol Bettin,M,21,184,76,France,FRA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
11206,Kulbir Singh Bhaura,M,32,178,72,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
11386,Oleksandr Mykhailovych Bielostienniy,M,29,214,117,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,Gold
11522,"Robert Iain Colin ""Bob"" Billingham",M,30,183,109,United States,USA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,Silver
11547,Dmitry Vladimirovich Bilozerchev,M,21,169,70,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
11547,Dmitry Vladimirovich Bilozerchev,M,21,169,70,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,Gold
11547,Dmitry Vladimirovich Bilozerchev,M,21,169,70,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,Gold
11547,Dmitry Vladimirovich Bilozerchev,M,21,169,70,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,Bronze
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Butterfly,Silver
11642,"Matthew Nicholas ""Matt"" Biondi",M,22,200,95,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
12273,Hans-Jrg Bliesener,M,22,185,89,East Germany,GER,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
12301,Stefan Blcher,M,28,180,76,West Germany,GER,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Silver
12303,Steffen Blochwitz,M,21,184,81,East Germany,GER,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
12382,Kay Bluhm,M,19,191,86,East Germany,GER,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,Gold
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,Silver
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,Gold
12786,Steffen Bogs,M,22,189,89,East Germany,GER,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Quadruple Sculls,Bronze
12844,Thomas Robert Tom Bohrer,M,25,193,98,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,Silver
13067,"Rudolf ""Rudi"" Bommer",M,31,186,73,West Germany,GER,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Bronze
13135,Olga Petrovna Bondarenko (Krentser-),F,28,154,42,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",Gold
13428,Gelindo Bordin,M,29,180,68,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,Gold
13535,Zsolt Borkai,M,23,175,68,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
13587,Aleksandr Genrikhovich Borodyuk,M,25,178,74,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Gold
13632,Elmar Borrmann,M,31,176,76,West Germany,GER,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Silver
13670,Francesca Bortolozzi-Borella,F,20,170,55,Italy,ITA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Women's Foil, Team",Silver
13684,Oleksiy Yevhenovych Boryslavskiy,M,19,191,88,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
13974,Laurent Norden Boudouani,M,21,176,67,France,FRA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,Silver
14104,Hubert Bourdy,M,31,172,65,France,FRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
14249,Riddick Lamont Bowe,M,21,195,99,United States,USA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Super-Heavyweight,Silver
14283,"Deborah Ann ""Debbie"" Bowman-Sullivan",F,25,165,57,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
14356,Gregory Vaitl Greg Boyer,M,30,190,95,United States,USA,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Silver
14834,Torsten Brcht (Oehmigen-),M,24,178,78,East Germany,GER,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,Bronze
14990,Grit Breuer (-Springstein),F,16,168,63,East Germany,GER,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
15135,Dirk Brinkmann,M,23,184,79,West Germany,GER,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Silver
15136,Thomas Brinkmann,M,20,181,76,West Germany,GER,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Silver
15138,Wolfgang Brinkmann,M,38,178,79,West Germany,GER,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
15151,Valerie Ann Brisco-Hooks,F,28,170,62,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
15368,Graham Raymond Brookhouse,M,26,182,73,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
15463,Alice Regina Brown (-Harris),F,27,159,59,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
15491,"Cynthia Louise ""Cindy"" Brown",F,23,188,75,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Gold
15677,Ralf Brudel,M,25,192,90,East Germany,GER,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,Gold
15930,Viktor Arkadiyovych Bryzhin,M,26,181,79,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
15931,Olha Arkadivna Bryzhina (Vladykina-),F,25,171,63,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,Gold
15931,Olha Arkadivna Bryzhina (Vladykina-),F,25,171,63,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
15975,"Serhiy Nazarovych ""Sergey"" Bubka",M,24,183,80,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Pole Vault,Gold
16016,Sharon Lee Buchanan-Patmore,F,25,168,58,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
16062,Ralf Bchner,M,21,163,56,East Germany,GER,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,Silver
16076,Craig Werner Buck,M,30,203,93,United States,USA,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Men's Volleyball,Gold
16277,Imre Bujdos,M,29,171,73,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Gold
16360,Erich Buljung,M,44,183,85,United States,USA,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver
16382,"Victoria Andrea ""Vicky"" Bullett",F,20,190,62,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Gold
16437,Elliot John Bunney,M,21,183,85,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
16491,"William Douglas ""Doug"" Burden",M,23,195,89,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
16677,Howard McNeal Burnett,M,27,193,72,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
16778,Mikhail Ivanovich Burtsev,M,32,178,74,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Silver
16789,Olga Valentinovna Buryakina,F,30,174,62,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Bronze
16793,Istvn Busa,M,27,170,72,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",Bronze
16807,Sabine Busch (-Ascui),F,25,177,66,East Germany,GER,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
16883,Veniamin Yevgenyevich But,M,27,191,95,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Silver
17067,Tamara Vladimirovna Bykova,F,29,179,62,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's High Jump,Bronze
17476,Clarence H. Callender,M,26,179,75,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
17618,"Bertland ""Bert"" Cameron",M,28,188,79,Jamaica,JAM,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
17631,Michelle A. Cameron (-Coulter),F,25,174,59,Canada,CAN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
17716,"Jeffrey Guy ""Jeff"" Campbell",M,25,193,94,United States,USA,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Silver
17718,"Jodocus David ""Jody"" Campbell",M,28,190,89,United States,USA,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Silver
17740,George Peter Campbell,M,28,193,89,United States,USA,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Silver
17750,"Anthony Eugene ""Tonie"" Campbell",M,28,188,77,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,Bronze
18033,Lee Capes (-Nobbs),F,26,170,60,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
18034,Michelle Edith Capes-Hager,F,21,167,62,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
18107,Bruno Carabetta,M,22,172,72,France,FRA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,Bronze
18130,Michael Carbajal,M,21,165,48,United States,USA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Flyweight,Silver
18142,Sally May Carbon (-Bell),F,21,165,59,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
18430,Stphan Malcolm Caron,M,22,200,82,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,Bronze
18484,"Nathaniel ""Nate"" Carr",M,28,165,68,United States,USA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
19125,Massimo Cavaliere,M,25,175,70,Italy,ITA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Bronze
19381,Stefano Cerioni,M,24,191,87,Italy,ITA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Individual",Gold
19476,"Matthew J. ""Matt"" Cetlinski",M,23,183,73,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
20217,Chen Jing,F,19,170,60,China,CHN,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Women's Singles,Gold
20217,Chen Jing,F,19,170,60,China,CHN,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Women's Doubles,Silver
20239,Chen Longcan,M,23,167,55,China-1,CHN,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Doubles,Gold
20350,Grahame Francis Cheney,M,19,175,63,Australia,AUS,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Welterweight,Silver
20424,Yury Konstantinovich Cherednik,M,22,203,101,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Men's Volleyball,Silver
20425,Oleksiy Valentynovych Cherednyk,M,28,176,72,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Gold
20455,Valentina Vladimirovna Cherkasova,F,30,168,64,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
21117,Valdemaras Chomiius,M,29,192,92,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,Gold
21313,Linford Ecerio Christie,M,28,189,94,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,Silver
21313,Linford Ecerio Christie,M,28,189,94,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
21417,Igor Vladimirovich Chumak,M,24,195,102,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Gold
21437,Iryna Volodymyrivna Chunykhovska,F,21,160,60,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Women's Two Person Dinghy,Bronze
21702,Galina isakovov (-Beskrovnaj),F,26,169,53,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Long Jump,Bronze
21986,"Elspeth Catherine Clement (Swain-, -Denning)",F,31,163,56,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
22050,Robert John Clift,M,26,182,77,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
22361,"Vernell Eufaye ""Bimbo"" Coles",M,20,185,79,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,Bronze
22821,Hollis Conway,M,21,183,68,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's High Jump,Silver
