ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
30063,Margitta Droese-Pufe (Ludewig-),F,27,180,83,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Shot Put,Bronze
30065,Bernd Drogan,M,24,181,69,East Germany,GER,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
30499,Uwe Dhring,M,24,186,86,East Germany,GER,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,Gold
30638,Frank Dundr (Butz-),M,23,186,89,East Germany,GER,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,Gold
30944,Bernd Duvigneau,M,24,183,88,East Germany,GER,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
31122,Satymkul Dzhumanazarov,M,28,168,56,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,Bronze
31337,Brbel Eckert-Wckel,F,25,174,62,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 200 metres,Gold
31337,Brbel Eckert-Wckel,F,25,174,62,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
32500,"Sirvart ""Silva"" Emirzyan",F,14,158,42,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Diving,Diving Women's Platform,Silver
33467,Peter Maxwell Evans,M,18,190,77,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
33467,Peter Maxwell Evans,M,18,190,77,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
33697,Mariya Ivanovna Fadeyeva (-Aleksashina),F,22,178,78,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Fours,Bronze
33976,Jrgen Fanghnel,M,28,187,90,East Germany,GER,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Heavyweight,Bronze
34009,Tams Farag,M,27,194,95,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Bronze
34414,Aleksandr Olegovich Fedorovsky,M,21,189,86,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
34429,Anatoly Viktorovich Fedyukin,M,28,180,84,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Silver
34901,Merwyn Fernandis,M,21,159,62,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold
34943,Giancarlo Ferrari,M,37,166,70,Italy,ITA,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,Bronze
35076,Nelli Vasilyevna Feryabnikova (Bilmayer-),F,31,193,82,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
35078,Serhiy Leonidovych Fesenko,M,21,188,77,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Butterfly,Gold
35078,Serhiy Leonidovych Fesenko,M,21,188,77,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Individual Medley,Silver
35102,Brigitte Fetzer (-Consuegra),F,24,196,85,East Germany,GER,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Silver
35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,19,136,30,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Gold
35292,Mariya Yevgenyevna Filatova (-Kurbatova),F,19,136,30,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
35353,"Nadezhda Nikolayevna ""Nadya"" Filippova",F,20,160,61,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Bronze
35413,Rudi Fink,M,22,168,60,East Germany,GER,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Featherweight,Gold
35550,Birgit Fischer-Schmidt,F,18,172,69,East Germany,GER,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
35710,Didier Flament,M,29,170,69,France,FRA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Foil, Team",Gold
36095,Lszl Foltn,M,27,186,82,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
36236,Michelle Jan Ford (-Eriksson),F,18,159,54,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 800 metres Freestyle,Gold
36236,Michelle Jan Ford (-Eriksson),F,18,159,54,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Butterfly,Bronze
37034,Jrg Freimuth,M,18,192,84,East Germany,GER,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,Bronze
